run_id,replication,randomized_position,status,backend_provider,model,data_view,prompt_template,reasoning_profile,factor_data_view,factor_model,factor_prompt_template,factor_temperature,setting_data_view,setting_inference_options.max_tokens,setting_inference_options.reasoning.enabled,setting_inference_options.temperature,setting_model,setting_prompt_template,started_at_utc,ended_at_utc,wall_clock_seconds,input_token_count,output_token_count,total_token_count,total_duration_seconds,load_duration_seconds,prompt_eval_duration_seconds,eval_duration_seconds,response_json_valid,expected_json_key_count,response_filled_key_count,response_schema_completeness,done_reason,error,prompt_path,response_path
395,3,107,success,together,Qwen/Qwen3.5-9B,stim_summary,prompts/stim_paradigm_predictive.md,,stim_summary,qwen3_5_9b,prompts/stim_paradigm_predictive.md,0.75,stim_summary,1800,False,0.75,Qwen/Qwen3.5-9B,prompts/stim_paradigm_predictive.md,2026-05-03T04:53:02.187870+00:00,2026-05-03T04:53:30.825426+00:00,28.60374,1513,1255,2768,,,,,True,11,11,1.0,stop,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0395.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0395.json
240,2,108,success,together,Qwen/Qwen3.5-9B,stim_and_mouse_summary,prompts/stim_paradigm_anova.md,,stim_and_mouse_summary,qwen3_5_9b,prompts/stim_paradigm_anova.md,0.25,stim_and_mouse_summary,1800,False,0.25,Qwen/Qwen3.5-9B,prompts/stim_paradigm_anova.md,2026-05-03T04:53:30.826189+00:00,2026-05-03T04:53:54.798667+00:00,23.971933,6217,1397,7614,,,,,True,9,9,1.0,stop,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0240.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0240.json
189,2,109,success,together,deepseek-ai/DeepSeek-V3.1,stim_and_mouse_summary,prompts/stim_paradigm_predictive.md,,stim_and_mouse_summary,deepseek_v3_1,prompts/stim_paradigm_predictive.md,0.0,stim_and_mouse_summary,1800,False,0.0,deepseek-ai/DeepSeek-V3.1,prompts/stim_paradigm_predictive.md,2026-05-03T04:53:54.799232+00:00,2026-05-03T04:54:06.223873+00:00,11.423993,4151,451,4602,,,,,True,11,11,1.0,stop,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0189.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0189.json
131,1,110,success,together,Qwen/Qwen3.5-9B,stim_summary,prompts/stim_paradigm_anova.md,,stim_summary,qwen3_5_9b,prompts/stim_paradigm_anova.md,1.0,stim_summary,1800,False,1.0,Qwen/Qwen3.5-9B,prompts/stim_paradigm_anova.md,2026-05-03T04:54:06.224397+00:00,2026-05-03T04:54:23.016636+00:00,16.791772,1453,1187,2640,,,,,True,9,9,1.0,stop,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0131.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0131.json
96,1,111,success,together,Qwen/Qwen3.5-9B,stim_and_mouse_summary,prompts/stim_paradigm_anova.md,,stim_and_mouse_summary,qwen3_5_9b,prompts/stim_paradigm_anova.md,0.0,stim_and_mouse_summary,1800,False,0.0,Qwen/Qwen3.5-9B,prompts/stim_paradigm_anova.md,2026-05-03T04:54:23.017216+00:00,2026-05-03T04:54:37.152670+00:00,14.134952,6215,1148,7363,,,,,True,9,9,1.0,stop,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0096.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0096.json
104,1,112,success,together,Qwen/Qwen3.5-9B,stim_summary,prompts/stim_paradigm_anova.md,,stim_summary,qwen3_5_9b,prompts/stim_paradigm_anova.md,0.25,stim_summary,1800,False,0.25,Qwen/Qwen3.5-9B,prompts/stim_paradigm_anova.md,2026-05-03T04:54:37.153190+00:00,2026-05-03T04:54:56.399921+00:00,19.246066,1454,1127,2581,,,,,True,9,9,1.0,stop,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0104.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0104.json
228,2,113,success,together,Qwen/Qwen3.5-9B,stim_and_mouse_summary,prompts/stim_paradigm_basic.md,,stim_and_mouse_summary,qwen3_5_9b,prompts/stim_paradigm_basic.md,0.0,stim_and_mouse_summary,1800,False,0.0,Qwen/Qwen3.5-9B,prompts/stim_paradigm_basic.md,2026-05-03T04:54:56.400548+00:00,2026-05-03T04:55:09.507304+00:00,13.106245,6163,1037,7200,,,,,True,8,8,1.0,stop,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0228.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0228.json
349,3,114,success,together,deepseek-ai/DeepSeek-V3.1,summary_only,prompts/stim_paradigm_predictive.md,,summary_only,deepseek_v3_1,prompts/stim_paradigm_predictive.md,0.75,summary_only,1800,False,0.75,deepseek-ai/DeepSeek-V3.1,prompts/stim_paradigm_predictive.md,2026-05-03T04:55:09.507840+00:00,2026-05-03T04:56:00.300537+00:00,50.79198,1029,1800,2829,,,,,False,11,,,length,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0349.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0349.json
217,2,115,success,together,deepseek-ai/DeepSeek-V3.1,summary_only,prompts/stim_paradigm_basic.md,,summary_only,deepseek_v3_1,prompts/stim_paradigm_basic.md,1.0,summary_only,1800,False,1.0,deepseek-ai/DeepSeek-V3.1,prompts/stim_paradigm_basic.md,2026-05-03T04:56:00.301027+00:00,2026-05-03T04:56:16.071384+00:00,15.76994,912,516,1428,,,,,True,8,8,1.0,stop,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0217.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0217.json
389,3,116,success,together,Qwen/Qwen3.5-9B,stim_summary,prompts/stim_paradigm_basic.md,,stim_summary,qwen3_5_9b,prompts/stim_paradigm_basic.md,0.75,stim_summary,1800,False,0.75,Qwen/Qwen3.5-9B,prompts/stim_paradigm_basic.md,2026-05-03T04:56:16.071908+00:00,2026-05-03T04:56:51.092948+00:00,35.020566,1401,848,2249,,,,,True,8,8,1.0,stop,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0389.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0389.json
68,1,117,success,together,deepseek-ai/DeepSeek-V3.1,stim_summary,prompts/stim_paradigm_anova.md,,stim_summary,deepseek_v3_1,prompts/stim_paradigm_anova.md,0.5,stim_summary,1800,False,0.5,deepseek-ai/DeepSeek-V3.1,prompts/stim_paradigm_anova.md,2026-05-03T04:56:51.093481+00:00,2026-05-03T04:57:03.992920+00:00,12.898763,1179,463,1642,,,,,True,9,9,1.0,stop,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0068.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0068.json
405,3,118,success,together,Qwen/Qwen3.5-9B,stim_and_mouse_summary,prompts/stim_paradigm_predictive.md,,stim_and_mouse_summary,qwen3_5_9b,prompts/stim_paradigm_predictive.md,1.0,stim_and_mouse_summary,1800,False,1.0,Qwen/Qwen3.5-9B,prompts/stim_paradigm_predictive.md,2026-05-03T04:57:03.993552+00:00,2026-05-03T04:57:44.072377+00:00,40.042654,6275,1780,8055,,,,,True,11,11,1.0,stop,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0405.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0405.json
204,2,119,success,together,deepseek-ai/DeepSeek-V3.1,stim_and_mouse_summary,prompts/stim_paradigm_anova.md,,stim_and_mouse_summary,deepseek_v3_1,prompts/stim_paradigm_anova.md,0.5,stim_and_mouse_summary,1800,False,0.5,deepseek-ai/DeepSeek-V3.1,prompts/stim_paradigm_anova.md,2026-05-03T04:57:44.073298+00:00,2026-05-03T04:57:59.083654+00:00,15.009869,4083,580,4663,,,,,True,9,9,1.0,stop,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0204.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0204.json
144,2,120,success,together,moonshotai/Kimi-K2.5,stim_and_mouse_summary,prompts/stim_paradigm_predictive.md,,stim_and_mouse_summary,kimi,prompts/stim_paradigm_predictive.md,0.0,stim_and_mouse_summary,1800,False,0.0,moonshotai/Kimi-K2.5,prompts/stim_paradigm_predictive.md,2026-05-03T04:57:59.084217+00:00,2026-05-03T04:58:17.109305+00:00,18.024253,4081,1393,5474,,,,,True,11,11,1.0,stop,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0144.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0144.json
201,2,121,success,together,deepseek-ai/DeepSeek-V3.1,stim_and_mouse_summary,prompts/stim_paradigm_basic.md,,stim_and_mouse_summary,deepseek_v3_1,prompts/stim_paradigm_basic.md,0.5,stim_and_mouse_summary,1800,False,0.5,deepseek-ai/DeepSeek-V3.1,prompts/stim_paradigm_basic.md,2026-05-03T04:58:17.110006+00:00,2026-05-03T04:59:10.965851+00:00,53.855116,4034,1800,5834,,,,,False,8,,,length,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0201.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0201.json
261,2,122,success,together,Qwen/Qwen3.5-9B,stim_and_mouse_summary,prompts/stim_paradigm_predictive.md,,stim_and_mouse_summary,qwen3_5_9b,prompts/stim_paradigm_predictive.md,0.75,stim_and_mouse_summary,1800,False,0.75,Qwen/Qwen3.5-9B,prompts/stim_paradigm_predictive.md,2026-05-03T04:59:10.966402+00:00,2026-05-03T04:59:54.421235+00:00,43.454332,6276,1277,7553,,,,,True,11,11,1.0,stop,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0261.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0261.json
288,3,123,success,together,moonshotai/Kimi-K2.5,stim_and_mouse_summary,prompts/stim_paradigm_predictive.md,,stim_and_mouse_summary,kimi,prompts/stim_paradigm_predictive.md,0.25,stim_and_mouse_summary,1800,False,0.25,moonshotai/Kimi-K2.5,prompts/stim_paradigm_predictive.md,2026-05-03T04:59:54.421833+00:00,2026-05-03T05:00:43.946061+00:00,49.523504,4081,1331,5412,,,,,True,11,11,1.0,stop,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0288.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0288.json
306,3,124,success,together,moonshotai/Kimi-K2.5,stim_and_mouse_summary,prompts/stim_paradigm_predictive.md,,stim_and_mouse_summary,kimi,prompts/stim_paradigm_predictive.md,0.75,stim_and_mouse_summary,1800,False,0.75,moonshotai/Kimi-K2.5,prompts/stim_paradigm_predictive.md,2026-05-03T05:00:43.946647+00:00,2026-05-03T05:01:22.856702+00:00,38.909496,4081,1770,5851,,,,,True,11,11,1.0,stop,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0306.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0306.json
160,2,125,success,together,moonshotai/Kimi-K2.5,summary_only,prompts/stim_paradigm_predictive.md,,summary_only,kimi,prompts/stim_paradigm_predictive.md,0.5,summary_only,1800,False,0.5,moonshotai/Kimi-K2.5,prompts/stim_paradigm_predictive.md,2026-05-03T05:01:22.857214+00:00,2026-05-03T05:02:06.814541+00:00,43.956819,1003,1250,2253,,,,,True,11,11,1.0,stop,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0160.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0160.json
238,2,126,success,together,Qwen/Qwen3.5-9B,summary_only,prompts/stim_paradigm_anova.md,,summary_only,qwen3_5_9b,prompts/stim_paradigm_anova.md,0.25,summary_only,1800,False,0.25,Qwen/Qwen3.5-9B,prompts/stim_paradigm_anova.md,2026-05-03T05:02:06.815043+00:00,2026-05-03T05:02:19.536032+00:00,12.720359,1127,1167,2294,,,,,True,9,9,1.0,stop,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0238.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0238.json
101,1,127,success,together,Qwen/Qwen3.5-9B,stim_summary,prompts/stim_paradigm_basic.md,,stim_summary,qwen3_5_9b,prompts/stim_paradigm_basic.md,0.25,stim_summary,1800,False,0.25,Qwen/Qwen3.5-9B,prompts/stim_paradigm_basic.md,2026-05-03T05:02:19.536540+00:00,2026-05-03T05:03:04.258950+00:00,44.684025,1401,983,2384,,,,,True,8,8,1.0,stop,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0101.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0101.json
383,3,129,success,together,Qwen/Qwen3.5-9B,stim_summary,prompts/stim_paradigm_anova.md,,stim_summary,qwen3_5_9b,prompts/stim_paradigm_anova.md,0.5,stim_summary,1800,False,0.5,Qwen/Qwen3.5-9B,prompts/stim_paradigm_anova.md,2026-05-03T05:06:07.142948+00:00,2026-05-03T05:07:02.603496+00:00,55.460081,1453,1296,2749,,,,,True,9,9,1.0,stop,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0383.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0383.json
213,2,130,success,together,deepseek-ai/DeepSeek-V3.1,stim_and_mouse_summary,prompts/stim_paradigm_anova.md,,stim_and_mouse_summary,deepseek_v3_1,prompts/stim_paradigm_anova.md,0.75,stim_and_mouse_summary,1800,False,0.75,deepseek-ai/DeepSeek-V3.1,prompts/stim_paradigm_anova.md,2026-05-03T05:07:02.604092+00:00,2026-05-03T05:07:48.702989+00:00,46.097096,4083,1800,5883,,,,,False,9,,,length,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0213.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0213.json
255,2,131,success,together,Qwen/Qwen3.5-9B,stim_and_mouse_summary,prompts/stim_paradigm_basic.md,,stim_and_mouse_summary,qwen3_5_9b,prompts/stim_paradigm_basic.md,0.75,stim_and_mouse_summary,1800,False,0.75,Qwen/Qwen3.5-9B,prompts/stim_paradigm_basic.md,2026-05-03T05:07:48.703574+00:00,2026-05-03T05:08:34.164266+00:00,45.45974,6164,1021,7185,,,,,True,8,8,1.0,stop,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0255.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0255.json
168,2,132,success,together,moonshotai/Kimi-K2.5,stim_and_mouse_summary,prompts/stim_paradigm_anova.md,,stim_and_mouse_summary,kimi,prompts/stim_paradigm_anova.md,0.75,stim_and_mouse_summary,1800,False,0.75,moonshotai/Kimi-K2.5,prompts/stim_paradigm_anova.md,2026-05-03T05:08:34.164841+00:00,2026-05-03T05:09:03.653428+00:00,29.48787,4025,1671,5696,,,,,True,9,9,1.0,stop,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0168.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0168.json
159,2,133,success,together,moonshotai/Kimi-K2.5,stim_and_mouse_summary,prompts/stim_paradigm_anova.md,,stim_and_mouse_summary,kimi,prompts/stim_paradigm_anova.md,0.5,stim_and_mouse_summary,1800,False,0.5,moonshotai/Kimi-K2.5,prompts/stim_paradigm_anova.md,2026-05-03T05:09:03.654015+00:00,2026-05-03T05:09:21.062408+00:00,17.407755,4025,1279,5304,,,,,True,9,9,1.0,stop,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0159.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0159.json
46,1,134,success,together,deepseek-ai/DeepSeek-V3.1,summary_only,prompts/stim_paradigm_basic.md,,summary_only,deepseek_v3_1,prompts/stim_paradigm_basic.md,0.0,summary_only,1800,False,0.0,deepseek-ai/DeepSeek-V3.1,prompts/stim_paradigm_basic.md,2026-05-03T05:09:21.062948+00:00,2026-05-03T05:10:07.097325+00:00,46.033493,912,1800,2712,,,,,False,8,,,length,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0046.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0046.json
235,2,135,success,together,Qwen/Qwen3.5-9B,summary_only,prompts/stim_paradigm_basic.md,,summary_only,qwen3_5_9b,prompts/stim_paradigm_basic.md,0.25,summary_only,1800,False,0.25,Qwen/Qwen3.5-9B,prompts/stim_paradigm_basic.md,2026-05-03T05:10:07.097829+00:00,2026-05-03T05:10:34.376982+00:00,27.278442,1074,994,2068,,,,,True,8,8,1.0,stop,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0235.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0235.json
244,2,136,success,together,Qwen/Qwen3.5-9B,summary_only,prompts/stim_paradigm_basic.md,,summary_only,qwen3_5_9b,prompts/stim_paradigm_basic.md,0.5,summary_only,1800,False,0.5,Qwen/Qwen3.5-9B,prompts/stim_paradigm_basic.md,2026-05-03T05:10:34.377639+00:00,2026-05-03T05:11:16.772909+00:00,42.39459,1073,899,1972,,,,,True,8,8,1.0,stop,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0244.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0244.json
301,3,137,success,together,moonshotai/Kimi-K2.5,summary_only,prompts/stim_paradigm_anova.md,,summary_only,kimi,prompts/stim_paradigm_anova.md,0.75,summary_only,1800,False,0.75,moonshotai/Kimi-K2.5,prompts/stim_paradigm_anova.md,2026-05-03T05:11:16.773425+00:00,2026-05-03T05:14:03.066784+00:00,166.292887,947,1146,2093,,,,,True,9,9,1.0,stop,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0301.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0301.json
47,1,138,success,together,deepseek-ai/DeepSeek-V3.1,stim_summary,prompts/stim_paradigm_basic.md,,stim_summary,deepseek_v3_1,prompts/stim_paradigm_basic.md,0.0,stim_summary,1800,False,0.0,deepseek-ai/DeepSeek-V3.1,prompts/stim_paradigm_basic.md,2026-05-03T05:14:03.067321+00:00,2026-05-03T05:14:42.662163+00:00,39.594031,1130,1800,2930,,,,,False,8,,,length,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0047.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0047.json
344,3,139,success,together,deepseek-ai/DeepSeek-V3.1,stim_summary,prompts/stim_paradigm_basic.md,,stim_summary,deepseek_v3_1,prompts/stim_paradigm_basic.md,0.75,stim_summary,1800,False,0.75,deepseek-ai/DeepSeek-V3.1,prompts/stim_paradigm_basic.md,2026-05-03T05:14:42.662737+00:00,2026-05-03T05:14:51.195728+00:00,8.532501,1130,541,1671,,,,,True,8,8,1.0,stop,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0344.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0344.json
272,3,140,success,together,moonshotai/Kimi-K2.5,stim_summary,prompts/stim_paradigm_basic.md,,stim_summary,kimi,prompts/stim_paradigm_basic.md,0.0,stim_summary,1800,False,0.0,moonshotai/Kimi-K2.5,prompts/stim_paradigm_basic.md,2026-05-03T05:14:51.196279+00:00,2026-05-03T05:15:09.625314+00:00,18.428549,1109,957,2066,,,,,True,8,8,1.0,stop,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0272.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0272.json
95,1,141,success,together,Qwen/Qwen3.5-9B,stim_summary,prompts/stim_paradigm_anova.md,,stim_summary,qwen3_5_9b,prompts/stim_paradigm_anova.md,0.0,stim_summary,1800,False,0.0,Qwen/Qwen3.5-9B,prompts/stim_paradigm_anova.md,2026-05-03T05:15:09.625816+00:00,2026-05-03T05:15:26.214999+00:00,16.588726,1452,1010,2462,,,,,True,9,9,1.0,stop,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0095.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0095.json
334,3,142,success,together,deepseek-ai/DeepSeek-V3.1,summary_only,prompts/stim_paradigm_basic.md,,summary_only,deepseek_v3_1,prompts/stim_paradigm_basic.md,0.5,summary_only,1800,False,0.5,deepseek-ai/DeepSeek-V3.1,prompts/stim_paradigm_basic.md,2026-05-03T05:15:26.215493+00:00,2026-05-03T05:15:38.982162+00:00,12.76623,912,605,1517,,,,,True,8,8,1.0,stop,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0334.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0334.json
54,1,143,success,together,deepseek-ai/DeepSeek-V3.1,stim_and_mouse_summary,prompts/stim_paradigm_predictive.md,,stim_and_mouse_summary,deepseek_v3_1,prompts/stim_paradigm_predictive.md,0.0,stim_and_mouse_summary,1800,False,0.0,deepseek-ai/DeepSeek-V3.1,prompts/stim_paradigm_predictive.md,2026-05-03T05:15:38.982763+00:00,2026-05-03T05:15:49.248272+00:00,10.264968,4151,564,4715,,,,,True,11,11,1.0,stop,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0054.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0054.json
186,2,144,success,together,deepseek-ai/DeepSeek-V3.1,stim_and_mouse_summary,prompts/stim_paradigm_anova.md,,stim_and_mouse_summary,deepseek_v3_1,prompts/stim_paradigm_anova.md,0.0,stim_and_mouse_summary,1800,False,0.0,deepseek-ai/DeepSeek-V3.1,prompts/stim_paradigm_anova.md,2026-05-03T05:15:49.248838+00:00,2026-05-03T05:16:03.901201+00:00,14.651724,4083,589,4672,,,,,True,9,9,1.0,stop,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0186.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0186.json
242,2,145,success,together,Qwen/Qwen3.5-9B,stim_summary,prompts/stim_paradigm_predictive.md,,stim_summary,qwen3_5_9b,prompts/stim_paradigm_predictive.md,0.25,stim_summary,1800,False,0.25,Qwen/Qwen3.5-9B,prompts/stim_paradigm_predictive.md,2026-05-03T05:16:03.901848+00:00,2026-05-03T05:16:21.645512+00:00,17.743106,1513,1252,2765,,,,,True,11,11,1.0,stop,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0242.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0242.json
251,2,146,success,together,Qwen/Qwen3.5-9B,stim_summary,prompts/stim_paradigm_predictive.md,,stim_summary,qwen3_5_9b,prompts/stim_paradigm_predictive.md,0.5,stim_summary,1800,False,0.5,Qwen/Qwen3.5-9B,prompts/stim_paradigm_predictive.md,2026-05-03T05:16:21.646043+00:00,2026-05-03T05:18:19.473658+00:00,117.827068,1512,1460,2972,,,,,True,11,11,1.0,stop,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0251.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0251.json
14,1,147,success,together,moonshotai/Kimi-K2.5,stim_summary,prompts/stim_paradigm_anova.md,,stim_summary,kimi,prompts/stim_paradigm_anova.md,0.25,stim_summary,1800,False,0.25,moonshotai/Kimi-K2.5,prompts/stim_paradigm_anova.md,2026-05-03T05:18:19.474233+00:00,2026-05-03T05:18:42.004650+00:00,22.528521,1161,1444,2605,,,,,True,9,9,1.0,stop,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0014.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0014.json
319,3,148,success,together,deepseek-ai/DeepSeek-V3.1,summary_only,prompts/stim_paradigm_anova.md,,summary_only,deepseek_v3_1,prompts/stim_paradigm_anova.md,0.0,summary_only,1800,False,0.0,deepseek-ai/DeepSeek-V3.1,prompts/stim_paradigm_anova.md,2026-05-03T05:18:42.005135+00:00,2026-05-03T05:19:27.297383+00:00,45.291533,961,1800,2761,,,,,False,9,,,length,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0319.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0319.json
341,3,149,success,together,deepseek-ai/DeepSeek-V3.1,stim_summary,prompts/stim_paradigm_predictive.md,,stim_summary,deepseek_v3_1,prompts/stim_paradigm_predictive.md,0.5,stim_summary,1800,False,0.5,deepseek-ai/DeepSeek-V3.1,prompts/stim_paradigm_predictive.md,2026-05-03T05:19:27.297978+00:00,2026-05-03T05:19:41.802097+00:00,14.503427,1247,502,1749,,,,,True,11,11,1.0,stop,,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/prompts/run_0341.md,/home/ricardo/Documents/Purdue/phd-notes/Spring_2026/STAT-51400/project/outputs/responses/run_0341.json
